Período	Campo	Poço ANP	Petróleo Equivalente (boe/d)	Óleo (m3/d)	Gás Natural (mil m3/d)	Água (m3/d)	Dias	Potencial	ef	Potencial (m³/d)
2018-04-01	RONCADOR	7-RO-63HA-RJS	1778,71	259,03	23,76	488,17	5,967123287671233	249,1038118436828	1,0	
2018-05-01	RONCADOR	7-RO-63HA-RJS	1761,76	273,5	6,6	427,78	6,04931506849315	245,36585262219592	1,0	
2018-06-01	RONCADOR	7-RO-63HA-RJS	1967,15	300,34	12,41	493,21	6,134246575342465	241,58240669970286	1,0	
2018-07-01	RONCADOR	7-RO-63HA-RJS	1407,67	191,4	32,4	522,78	6,216438356164383	237,99561363790255	0,8042165024570779	
2018-08-01	RONCADOR	7-RO-63HA-RJS	1387,19	188,39	32,16	529,12	6,301369863013698	234,3643756795364	0,80383377146704	
2018-09-01	RONCADOR	7-RO-63HA-RJS	1438,0	195,52	33,11	583,44	6,3863013698630136	230,8075353868835	0,8471127239076752	
2018-10-01	RONCADOR	7-RO-63HA-RJS	1412,46	189,02	35,54	564,06	6,468493150684931	227,4344695453516	0,8310965368523809	
2018-11-01	RONCADOR	7-RO-63HA-RJS	1529,38	218,8	24,36	374,15	6,553424657534246	224,0185050909705	0,9767050267170949	
2018-12-01	RONCADOR	7-RO-63HA-RJS	1749,62	248,36	29,81	424,7	6,6356164383561635	220,77835389756768	1,0	
2019-01-01	RONCADOR	7-RO-63HA-RJS	1714,85	241,26	31,38	415,51	6,720547945205479	217,49631059916257	1,0	
2019-02-01	RONCADOR	7-RO-63HA-RJS	1624,62	227,78	30,52	394,57	6,8054794520547945	214,27979279459166	1,0	
2019-03-01	RONCADOR	7-RO-63HA-RJS	434,4	62,96	6,11	109,05	6,882191780821917	211,42950725590964	0,2977824657359419	
2019-04-01	RONCADOR	7-RO-63HA-RJS	1264,19	190,32	10,67	435,25	6,967123287671233	208,33321238688976	0,9135365303471732	
2019-05-01	RONCADOR	7-RO-63HA-RJS	1240,88	187,28	10,0	432,86	7,04931506849315	205,3948001852545	0,9118049718448764	
2019-06-01	RONCADOR	7-RO-63HA-RJS	907,49	136,49	7,79	316,03	7,134246575342465	202,41691508157436	0,6743013544347037	
2019-07-01	RONCADOR	7-RO-63HA-RJS	1558,27	215,58	32,16	520,19	7,216438356164383	199,5903204985719	1,0	
2019-08-01	RONCADOR	7-RO-63HA-RJS	1563,67	222,75	25,85	536,14	7,301369863013698	196,7251989879435	1,0	
2019-09-01	RONCADOR	7-RO-63HA-RJS	1308,15	186,12	21,86	446,93	7,3863013698630136	193,91532364548448	0,9598003731786774	
2019-10-01	RONCADOR	7-RO-63HA-RJS	1517,12	214,34	26,86	514,71	7,468493150684931	191,24743363655568	1,0	
2019-11-01	RONCADOR	7-RO-63HA-RJS	1236,49	182,11	14,48	437,3	7,553424657534246	188,54240756791796	0,9658834972413258	
2019-12-01	RONCADOR	7-RO-63HA-RJS	291,82	41,07	5,33	98,62	7,6356164383561635	185,97358948021122	0,22083780882430143	
2020-01-01	RONCADOR	7-RO-63HA-RJS	1418,34	197,84	27,66	475,08	7,720547945205479	183,36853325546335	1,0	
2020-02-01	RONCADOR	7-RO-63HA-RJS	1474,18	205,84	28,53	494,3	7,8054794520547945	180,81249903814287	1,0	
2020-03-01	RONCADOR	7-RO-63HA-RJS	835,37	115,77	17,04	349,53	7,884931506849315	178,46472570295518	0,6486996214181443	
2020-04-01	RONCADOR	7-RO-63HA-RJS	850,18	121,83	13,34	621,03	7,969863013698631	176,00031777719906	0,6922146592611615	
2020-05-01	RONCADOR	7-RO-63HA-RJS	827,87	118,46	13,16	603,87	8,052054794520547	173,6589498598929	0,6821416350586761	
2020-06-01	RONCADOR	7-RO-63HA-RJS	503,56	72,19	7,87	368,01	8,136986301369863	171,28349566273798	0,4214650087603545	
2020-07-01	RONCADOR	7-RO-63HA-RJS	734,36	104,91	11,85	534,77	8,219178082191782	169,0262466915757	0,6206728366360201	
2020-08-01	RONCADOR	7-RO-63HA-RJS	911,4	129,92	14,98	662,26	8,304109589041097	166,73574053121604	0,7791970670839857	
2020-09-01	RONCADOR	7-RO-63HA-RJS	924,4	132,39	14,57	674,89	8,38904109589041	164,48693917623174	0,8048663356678853	
2020-10-01	RONCADOR	7-RO-63HA-RJS	860,6	124,62	12,21	635,25	8,471232876712328	162,34949171030684	0,7676032655671594	
2020-11-01	RONCADOR	7-RO-63HA-RJS	900,18	128,46	14,65	654,85	8,556164383561644	160,1800003058561	0,8019727790904716	
2020-12-01	RONCADOR	7-RO-63HA-RJS	101,25	14,38	1,72	73,3	8,638356164383563	158,11759252743715	0,09094497184116138	
2021-01-01	RONCADOR	7-RO-63HA-RJS	281,53	39,66	5,1	202,16	8,723287671232878	156,02392080544476	0,2541917918436003	
2021-02-01	RONCADOR	7-RO-63HA-RJS	708,64	100,03	12,63	509,93	8,80821917808219	153,9675020842165	0,6496825540839521	
2021-03-01	RONCADOR	7-RO-63HA-RJS	384,31	54,51	6,58	277,89	8,884931506849316	152,14141981776314	0,35828507493418127	
2021-04-01	RONCADOR	7-RO-63HA-RJS	0,11	0,02	0,0	0,08	8,969863013698632	150,1536250239442	0,0001331969174690968	
2021-05-01	RONCADOR	7-RO-63HA-RJS	23,8	3,41	0,38	17,37	9,052054794520547	148,26319162636983	0,022999639779732784	
2021-06-01	RONCADOR	7-RO-63HA-RJS	323,17	46,75	4,63	225,91	9,136986301369863	146,34334274715943	0,31945423086836955	
2021-07-01	RONCADOR	7-RO-63HA-RJS	1315,38	188,16	20,97	730,58	9,219178082191782	144,5172422354129	1,0	
2021-08-01	RONCADOR	7-RO-63HA-RJS	229,57	33,78	2,72	123,79	9,304109589041097	142,66244038350482	0,23678271526263459	
2021-09-01	RONCADOR	7-RO-63HA-RJS	583,75	86,35	6,46	282,55	9,38904109589041	140,83963199752571	0,6131086738533724	
2021-10-01	RONCADOR	7-RO-63HA-RJS	311,45	44,55	4,97	209,28	9,471232876712328	139,1054341518268	0,32026067329171226	
2022-01-01	RONCADOR	7-RO-63HA-RJS	197,64	27,77	3,65	135,78	9,723287671232878	133,96366879129303	0,20729500953922	
2022-02-01	RONCADOR	7-RO-63HA-RJS	247,94	34,76	4,66	173,05	9,80821917808219	132,28896774048084	0,26275811652102965	
2022-03-01	RONCADOR	7-RO-63HA-RJS	299,33	41,37	6,22	147,98	9,884931506849316	130,80053800986406	0,3162831027260772	
2022-04-01	RONCADOR	7-RO-63HA-RJS	940,95	134,75	14,85	532,31	9,969863013698632	129,17888374194067	1,0	
2022-05-01	RONCADOR	7-RO-63HA-RJS	1379,21	201,1	18,17	785,78	10,052054794520547	127,63527772814892	1,0	
2022-06-01	RONCADOR	7-RO-63HA-RJS	683,63	97,89	10,8	383,7	10,136986301369863	126,0662630792879	0,7764964044221191	
2022-07-01	RONCADOR	7-RO-63HA-RJS	332,24	49,19	3,63	163,79	10,219178082191782	124,57255324096876	0,3948702881994286	
2022-08-01	RONCADOR	7-RO-63HA-RJS	414,38	62,15	3,73	211,67	10,304109589041097	123,0540444970854	0,505062635316079	
2022-09-01	RONCADOR	7-RO-63HA-RJS	521,13	77,66	5,19	266,73	10,38904109589041	121,56041835818527	0,6388592689042087	
2022-10-01	RONCADOR	7-RO-63HA-RJS	393,48	59,34	3,22	200,04	10,471232876712328	120,13818360604967	0,49393122335347084	
2022-11-01	RONCADOR	7-RO-63HA-RJS	361,62	55,54	1,96	37,05	10,556164383561644	118,69203906269257	0,4679336578813347	
2022-12-01	RONCADOR	7-RO-63HA-RJS	103,54	15,4	1,06	71,93	10,638356164383563	117,31483085625317	0,13127070028230062	
2023-01-01	RONCADOR	7-RO-63HA-RJS	1164,0	177,36	7,7	742,96	10,723287671232878	115,914282728063	1,0	
2023-02-01	RONCADOR	7-RO-63HA-RJS	63,2	9,64	0,4	45,26	10,80821917808219	114,53621297281488	0,08416552066627216	
2023-03-01	RONCADOR	7-RO-63HA-RJS	0,0	0,0	0,0	0,0	10,884931506849316	113,31044890530424	0,0	
2023-04-01	RONCADOR	7-RO-63HA-RJS	91,68	14,5	0,07	53,0	10,969863013698632	111,97391974800192	0,12949443971089294	
2023-05-01	RONCADOR	7-RO-63HA-RJS	499,85	77,61	1,86	264,31	11,052054794520547	110,70068909577527	0,7010796466935622	
2023-06-01	RONCADOR	7-RO-63HA-RJS	440,1	66,44	3,53	258,67	11,136986301369863	109,4054644874238	0,6072822807460161	
2023-07-01	RONCADOR	7-RO-63HA-RJS	303,72	45,0	3,28	213,82	11,219178082191782	108,1714251746269	0,41600635220765647	
2023-08-01	RONCADOR	7-RO-63HA-RJS	625,81	89,86	9,63	476,11	11,304109589041097	106,91591048225902	0,8404735983136095	
2023-09-01	RONCADOR	7-RO-63HA-RJS	530,07	75,85	8,42	387,67	11,38904109589041	105,67998888439043	0,7177328536907474	
2023-10-01	RONCADOR	7-RO-63HA-RJS	576,18	83,55	8,05	366,94	11,471232876712328	104,50222969228437	0,7995044722588218	
2009-03-01	RONCADOR	7-RO-72HPB-RJS	1492,76	201,71	35,62	0,2	-2,3	1500,0	0,13447333333333333	
2009-04-01	RONCADOR	7-RO-72HPB-RJS	15895,38	2244,06	283,11	2,24	-2,2150684931506848	1500,0	1,0	
2009-05-01	RONCADOR	7-RO-72HPB-RJS	14202,59	2084,12	173,91	2,08	-2,132876712328767	1500,0	1,0	
2009-06-01	RONCADOR	7-RO-72HPB-RJS	13458,34	1942,14	197,57	1,94	-2,047945205479452	1500,0	1,0	
2009-07-01	RONCADOR	7-RO-72HPB-RJS	12074,1	1742,29	177,33	1,74	-1,965753424657534	1500,0	1,0	
2009-08-01	RONCADOR	7-RO-72HPB-RJS	11561,85	1684,69	153,5	1,68	-1,880821917808219	1500,0	1,0	
2009-09-01	RONCADOR	7-RO-72HPB-RJS	10912,02	1612,41	122,46	1,61	-1,7958904109589038	1500,0	1,0	
2009-10-01	RONCADOR	7-RO-72HPB-RJS	10477,3	1580,28	85,48	1,58	-1,713698630136986	1500,0	1,0	
2009-11-01	RONCADOR	7-RO-72HPB-RJS	11157,9	1681,54	92,43	1,68	-1,628767123287671	1500,0	1,0	
2009-12-01	RONCADOR	7-RO-72HPB-RJS	11032,74	1661,18	92,88	0,43	-1,5465753424657533	1500,0	1,0	
2010-01-01	RONCADOR	7-RO-72HPB-RJS	11387,59	1707,82	102,66	0,0	-1,4616438356164383	1500,0	1,0	
2010-02-01	RONCADOR	7-RO-72HPB-RJS	11417,47	1707,8	107,43	0,0	-1,3767123287671232	1500,0	1,0	
2010-03-01	RONCADOR	7-RO-72HPB-RJS	11775,42	1763,4	108,74	0,0	-1,2999999999999998	1500,0	1,0	
2010-04-01	RONCADOR	7-RO-72HPB-RJS	11833,27	1772,33	109,01	0,0	-1,2150684931506848	1500,0	1,0	
2010-05-01	RONCADOR	7-RO-72HPB-RJS	11952,47	1752,82	147,47	0,0	-1,1328767123287669	1500,0	1,0	
2010-06-01	RONCADOR	7-RO-72HPB-RJS	12091,3	1793,3	129,06	0,0	-1,0479452054794518	1500,0	1,0	
2010-07-01	RONCADOR	7-RO-72HPB-RJS	11881,3	1748,61	140,37	0,0	-0,9657534246575341	1500,0	1,0	
2010-08-01	RONCADOR	7-RO-72HPB-RJS	11827,21	1755,55	124,82	0,0	-0,8808219178082191	1500,0	1,0	
2010-09-01	RONCADOR	7-RO-72HPB-RJS	11905,49	1790,85	101,97	0,48	-0,795890410958904	1500,0	1,0	
2010-10-01	RONCADOR	7-RO-72HPB-RJS	12400,26	1866,58	104,9	0,12	-0,7136986301369861	1500,0	1,0	
2010-11-01	RONCADOR	7-RO-72HPB-RJS	12605,16	1900,49	103,57	1,89	-0,628767123287671	1500,0	1,0	
2010-12-01	RONCADOR	7-RO-72HPB-RJS	12668,33	1910,29	103,82	1,78	-0,5465753424657533	1500,0	1,0	
2011-01-01	RONCADOR	7-RO-72HPB-RJS	13010,84	1960,56	108,0	3,68	-0,46164383561643807	1500,0	1,0	
2011-02-01	RONCADOR	7-RO-72HPB-RJS	13207,91	1983,63	116,26	17,67	-0,376712328767123	1500,0	1,0	
2011-03-01	RONCADOR	7-RO-72HPB-RJS	12852,89	1930,47	112,97	27,52	-0,2999999999999998	1500,0	1,0	
2011-04-01	RONCADOR	7-RO-72HPB-RJS	12870,68	1917,94	128,33	43,25	-0,21506849315068477	1500,0	1,0	
2011-05-01	RONCADOR	7-RO-72HPB-RJS	13300,48	1996,0	118,61	67,04	-0,13287671232876708	1500,0	1,0	
2011-06-01	RONCADOR	7-RO-72HPB-RJS	13383,8	2012,64	115,22	93,31	-0,047945205479452024	1500,0	1,0	
2011-07-01	RONCADOR	7-RO-72HPB-RJS	13303,09	1992,67	122,36	124,26	0,03424657534246611	1500,0	1,0	
2011-08-01	RONCADOR	7-RO-72HPB-RJS	13017,56	1939,34	130,29	176,94	0,11917808219178117	2026,8208687575227	0,9568383816715139	
2011-09-01	RONCADOR	7-RO-72HPB-RJS	12124,9	1811,23	116,48	192,34	0,20410958904109622	1976,9058367506511	0,9161943711881771	
2011-10-01	RONCADOR	7-RO-72HPB-RJS	11944,25	1784,33	114,65	200,17	0,2863013698630139	1930,280305132137	0,9243890616590288	
2011-11-01	RONCADOR	7-RO-72HPB-RJS	12322,47	1844,1	115,01	251,47	0,37123287671232896	1883,7572901397652	0,9789477708474732	
2011-12-01	RONCADOR	7-RO-72HPB-RJS	12227,69	1818,44	125,6	283,43	0,45342465753424666	1840,2671748207713	0,9881391272314048	
2012-01-01	RONCADOR	7-RO-72HPB-RJS	11937,1	1774,98	122,87	301,36	0,5383561643835617	1796,8403918766785	0,9878339823751141	
2012-02-01	RONCADOR	7-RO-72HPB-RJS	11259,59	1671,24	118,89	410,49	0,6232876712328768	1754,8839227458911	0,9523364926524529	
2012-03-01	RONCADOR	7-RO-72HPB-RJS	11290,28	1670,54	124,47	417,63	0,7027397260273975	1716,9081758588734	0,9729932115701656	
2012-04-01	RONCADOR	7-RO-72HPB-RJS	11228,09	1662,64	122,49	440,57	0,7876712328767126	1677,617175430607	0,9910723521134894	
2012-05-01	RONCADOR	7-RO-72HPB-RJS	10821,21	1599,34	121,09	551,28	0,8698630136986303	1640,8229108757698	0,9747182279081971	
2012-06-01	RONCADOR	7-RO-72HPB-RJS	10537,78	1554,0	121,37	574,77	0,9547945205479453	1604,018875607478	0,968816529301418	
2012-07-01	RONCADOR	7-RO-72HPB-RJS	10582,82	1547,62	134,91	546,64	1,036986301369863	1569,5308919913766	0,9860398466171145	
2012-08-01	RONCADOR	7-RO-72HPB-RJS	10610,94	1546,56	140,45	543,38	1,121917808219178	1535,0115399170807	1,0	
2012-09-01	RONCADOR	7-RO-72HPB-RJS	10403,8	1530,14	123,94	537,61	1,2068493150684931	1501,5822268981383	1,0	
2012-10-01	RONCADOR	7-RO-72HPB-RJS	9735,17	1436,46	111,31	525,5	1,2890410958904113	1470,2270541693615	0,977032762338577	
2012-11-01	RONCADOR	7-RO-72HPB-RJS	9678,77	1436,5	102,3	575,41	1,3739726027397263	1438,8143530409668	0,9983914859925637	
2012-12-01	RONCADOR	7-RO-72HPB-RJS	8975,15	1340,87	86,07	574,66	1,456164383561644	1409,3331294858926	0,951421613489731	
2013-01-01	RONCADOR	7-RO-72HPB-RJS	9002,76	1331,43	99,89	570,61	1,541095890410959	1379,7805730284445	0,9649577809880878	
2013-02-01	RONCADOR	7-RO-72HPB-RJS	7940,64	1176,75	85,71	504,32	1,6260273972602741	1351,1181635920955	0,8709452893975471	
2013-03-01	RONCADOR	7-RO-72HPB-RJS	3431,16	503,87	41,65	215,94	1,7027397260273975	1325,965649606373	0,3800023025857262	
2013-04-01	RONCADOR	7-RO-72HPB-RJS	8737,7	1284,38	104,8	531,89	1,7876712328767121	1298,9026167179384	0,9888193182991394	
2013-05-01	RONCADOR	7-RO-72HPB-RJS	8002,63	1184,6	87,72	534,67	1,8698630136986303	1273,4685331944122	0,9302153678100774	
2013-06-01	RONCADOR	7-RO-72HPB-RJS	7877,42	1160,43	91,98	546,08	1,9547945205479458	1247,9383576984396	0,929877660095463	
2013-07-01	RONCADOR	7-RO-72HPB-RJS	7714,06	1138,09	88,35	649,72	2,036986301369863	1223,9323165849787	0,9298635100799557	
2013-08-01	RONCADOR	7-RO-72HPB-RJS	7767,33	1156,71	78,2	659,66	2,1219178082191785	1199,8232031331233	0,9640670366929553	
2013-09-01	RONCADOR	7-RO-72HPB-RJS	8781,93	1290,45	105,77	702,04	2,206849315068493	1176,3966436309856	1,0	
2013-10-01	RONCADOR	7-RO-72HPB-RJS	9027,56	1317,02	118,25	740,82	2,2890410958904113	1154,3520114905918	1,0	
2013-11-01	RONCADOR	7-RO-72HPB-RJS	3328,31	489,8	39,36	275,51	2,373972602739726	1132,1963192701137	0,4326104860646045	
2013-12-01	RONCADOR	7-RO-72HPB-RJS	7487,64	1110,17	80,27	731,35	2,456164383561644	1111,337603335341	0,9989493711615293	
2014-01-01	RONCADOR	7-RO-72HPB-RJS	7246,78	1080,21	71,94	764,61	2,5410958904109595	1090,3639386833163	0,9906875692389664	
2014-02-01	RONCADOR	7-RO-72HPB-RJS	7136,84	1066,91	67,76	741,41	2,626027397260274	1069,9593821469136	0,9971500019554062	
2014-03-01	RONCADOR	7-RO-72HPB-RJS	6592,57	985,49	62,65	684,83	2,7027397260273975	1052,0019124110668	0,9367758635926534	
2014-04-01	RONCADOR	7-RO-72HPB-RJS	6991,83	1046,97	64,65	734,08	2,787671232876712	1032,6257832051915	1,0	
2014-05-01	RONCADOR	7-RO-72HPB-RJS	7179,95	1077,38	64,14	814,3	2,8698630136986303	1014,3635206358475	1,0	
2014-06-01	RONCADOR	7-RO-72HPB-RJS	6648,8	996,05	61,02	814,95	2,954794520547946	995,9804337605814	1,0	
2014-07-01	RONCADOR	7-RO-72HPB-RJS	6886,88	1023,81	71,11	837,66	3,036986301369863	978,6467422651343	1,0	
2014-08-01	RONCADOR	7-RO-72HPB-RJS	6917,63	1019,02	80,8	833,74	3,1219178082191785	961,1910554776489	1,0	
2014-09-01	RONCADOR	7-RO-72HPB-RJS	6608,46	977,72	72,94	826,86	3,206849315068493	944,1832275774192	1,0	
2014-10-01	RONCADOR	7-RO-72HPB-RJS	5884,39	875,66	59,88	875,66	3,2890410958904113	928,1363861544289	0,943460479583334	
2014-11-01	RONCADOR	7-RO-72HPB-RJS	4939,45	735,7	49,61	735,7	3,373972602739726	911,9667888262688	0,8067179737398881	
2014-12-01	RONCADOR	7-RO-72HPB-RJS	5639,42	843,63	52,96	855,19	3,456164383561644	896,7048133088039	0,9408112764411736	
2015-01-01	RONCADOR	7-RO-72HPB-RJS	5454,77	820,08	47,16	858,28	3,5410958904109595	881,3201308391928	0,9305131827853746	
2015-02-01	RONCADOR	7-RO-72HPB-RJS	4775,02	718,72	40,45	857,89	3,626027397260274	866,3152465143176	0,8296287095163363	
2015-03-01	RONCADOR	7-RO-72HPB-RJS	4067,96	609,5	37,26	775,72	3,7027397260273975	853,0787411171242	0,7144709750964456	
2015-04-01	RONCADOR	7-RO-72HPB-RJS	4712,54	704,21	45,03	855,92	3,787671232876712	838,7634142719437	0,8395812073077393	
2015-05-01	RONCADOR	7-RO-72HPB-RJS	4770,32	713,25	45,17	797,78	3,8698630136986303	825,2391462757791	0,8642949176839527	
2015-06-01	RONCADOR	7-RO-72HPB-RJS	3638,92	543,18	35,36	924,87	3,954794520547946	811,593744282298	0,6692757353376849	
2015-07-01	RONCADOR	7-RO-72HPB-RJS	3714,45	549,83	40,71	936,2	4,036986301369863	798,6978184487643	0,6884080403122712	
2015-08-01	RONCADOR	7-RO-72HPB-RJS	3414,84	503,4	39,52	857,14	4,1219178082191785	785,6818501797204	0,6407173589218714	
2015-09-01	RONCADOR	7-RO-72HPB-RJS	3938,23	578,06	48,07	896,32	4,206849315068493	772,9712072722543	0,7478415684329582	
2015-10-01	RONCADOR	7-RO-72HPB-RJS	4080,51	599,04	49,71	898,55	4,289041095890411	760,9525170747921	0,7872238892155762	
2015-11-01	RONCADOR	7-RO-72HPB-RJS	3635,76	527,46	50,58	822,41	4,373972602739726	748,8157997783259	0,704392188514379	
2015-12-01	RONCADOR	7-RO-72HPB-RJS	3263,86	469,36	49,55	973,34	4,456164383561644	737,3360154009841	0,6365618797892963	
2016-01-01	RONCADOR	7-RO-72HPB-RJS	3066,55	439,05	48,49	1009,96	4,5410958904109595	725,7397370285921	0,6049689407908261	
2016-02-01	RONCADOR	7-RO-72HPB-RJS	2876,11	412,09	45,17	947,95	4,626027397260274	714,406046635474	0,576828824365017	
2016-03-01	RONCADOR	7-RO-72HPB-RJS	2869,71	413,54	42,71	897,46	4,705479452054795	704,0344270272126	0,5873860483587058	
2016-04-01	RONCADOR	7-RO-72HPB-RJS	3457,31	500,94	48,72	906,2	4,7904109589041095	693,1872404160654	0,7226618881491895	
2016-05-01	RONCADOR	7-RO-72HPB-RJS	2393,79	353,28	27,31	716,72	4,872602739726028	682,9191760955658	0,5173086543268525	
2016-06-01	RONCADOR	7-RO-72HPB-RJS	2337,71	345,49	26,18	640,83	4,957534246575342	672,5389295068089	0,5137100394372073	
2016-07-01	RONCADOR	7-RO-72HPB-RJS	2385,3	354,39	24,85	700,33	5,03972602739726	662,7099426686367	0,5347588397013072	
2016-08-01	RONCADOR	7-RO-72HPB-RJS	2337,1	339,19	32,38	685,05	5,124657534246576	652,7706455912249	0,5196158900386676	
2016-09-01	RONCADOR	7-RO-72HPB-RJS	2329,79	337,87	32,54	682,88	5,2095890410958905	643,0460488027281	0,5254211586076487	
2016-10-01	RONCADOR	7-RO-72HPB-RJS	2646,57	377,2	43,57	700,46	5,291780821917809	633,8338845262022	0,595108606858343	
2016-11-01	RONCADOR	7-RO-72HPB-RJS	2164,62	304,41	39,74	541,17	5,376712328767123	624,5143329016626	0,48743476964832627	
2016-12-01	RONCADOR	7-RO-72HPB-RJS	118,05	16,7	2,06	29,69	5,458904109589041	615,6834060624974	0,02712433019236643	
2017-01-01	RONCADOR	7-RO-72HPB-RJS	2687,62	381,14	46,16	765,7	5,543835616438356	606,7470757475999	0,6281694881353661	
2017-02-01	RONCADOR	7-RO-72HPB-RJS	2769,11	391,25	49,01	805,22	5,6287671232876715	597,9975982877158	0,6542668417403192	
2017-03-01	RONCADOR	7-RO-72HPB-RJS	2493,42	368,51	27,91	689,48	5,705479452054795	590,2512141288568	0,6243273900653954	
2017-04-01	RONCADOR	7-RO-72HPB-RJS	2636,11	390,51	28,6	725,22	5,79041095890411	581,8434489374573	0,6711599154603116	
2017-05-01	RONCADOR	7-RO-72HPB-RJS	1971,37	287,3	26,12	728,73	5,872602739726028	573,8712403892313	0,5006349504553272	
2017-06-01	RONCADOR	7-RO-72HPB-RJS	1906,97	275,17	28,02	783,17	5,957534246575343	565,7986178468519	0,4863391166404049	
2017-07-01	RONCADOR	7-RO-72HPB-RJS	3017,96	450,67	29,14	897,61	6,03972602739726	558,1422366184106	0,8074465081346515	
2017-08-01	RONCADOR	7-RO-72HPB-RJS	3694,59	557,71	29,68	991,49	6,124657534246576	550,3874659582873	1,0	
2017-09-01	RONCADOR	7-RO-72HPB-RJS	3610,7	544,59	29,47	968,15	6,209589041095891	542,7879527511533	1,0	
2017-10-01	RONCADOR	7-RO-72HPB-RJS	3768,84	569,51	29,68	1012,47	6,291780821917809	535,5775972151406	1,0	
2017-11-01	RONCADOR	7-RO-72HPB-RJS	3609,49	548,87	24,99	975,78	6,376712328767124	528,2718934778179	1,0	
2017-12-01	RONCADOR	7-RO-72HPB-RJS	3725,55	562,58	29,74	1020,19	6,458904109589041	521,3386394922953	1,0	
2018-01-01	RONCADOR	7-RO-72HPB-RJS	3197,92	472,89	35,54	893,84	6,543835616438357	514,3120376326895	0,9194612713648515	
2018-02-01	RONCADOR	7-RO-72HPB-RJS	2923,74	435,01	29,82	924,02	6,628767123287671	507,4219289962742	0,8572944430298638	
2018-03-01	RONCADOR	7-RO-72HPB-RJS	2719,43	400,32	32,04	1071,43	6,705479452054795	501,3130491794737	0,7985429476755602	
2018-04-01	RONCADOR	7-RO-72HPB-RJS	2533,25	371,18	31,57	993,46	6,79041095890411	494,6732664527974	0,7503538702660388	
2018-05-01	RONCADOR	7-RO-72HPB-RJS	2728,79	403,38	30,47	1008,37	6,872602739726028	488,36839580409	0,8259748244679959	
2018-06-01	RONCADOR	7-RO-72HPB-RJS	2568,13	372,68	35,62	1033,76	6,957534246575343	481,97504284360036	0,7732350575690154	
2018-07-01	RONCADOR	7-RO-72HPB-RJS	2078,74	304,41	26,08	948,32	7,03972602739726	475,90283202802976	0,6396473807537058	
2018-08-01	RONCADOR	7-RO-72HPB-RJS	1965,67	287,39	25,13	895,29	7,124657534246576	469,74406110352896	0,6118012419887962	
2018-09-01	RONCADOR	7-RO-72HPB-RJS	1341,27	183,99	29,26	787,32	7,209589041095891	463,7001887240982	0,3967865540582605	
2018-10-01	RONCADOR	7-RO-72HPB-RJS	1203,94	156,26	35,16	779,41	7,291780821917809	457,95804769409386	0,3412102937961215	
2018-11-01	RONCADOR	7-RO-72HPB-RJS	1299,18	172,67	33,89	817,06	7,376712328767124	452,13219053970516	0,3819015845650931	
2018-12-01	RONCADOR	7-RO-72HPB-RJS	1341,8	179,2	34,13	789,44	7,458904109589041	446,59602765940525	0,40125748753113893	
2019-01-01	RONCADOR	7-RO-72HPB-RJS	988,41	132,35	24,79	580,92	7,543835616438357	440,97799511427706	0,30012835439941216	
2019-02-01	RONCADOR	7-RO-72HPB-RJS	1106,72	158,08	17,88	678,31	7,628767123287671	435,46186128274655	0,363016865666126	
2019-03-01	RONCADOR	7-RO-72HPB-RJS	0,02	0,0	0,0	0,01	7,705479452054795	430,56512639197024	0,0	
2019-04-01	RONCADOR	7-RO-72HPB-RJS	540,93	75,34	10,66	377,05	7,79041095890411	425,2363337437698	0,17717206649937123	
2019-05-01	RONCADOR	7-RO-72HPB-RJS	1321,87	180,38	29,78	983,35	7,872602739726028	420,1700068316314	0,4293024182287268	
2019-06-01	RONCADOR	7-RO-72HPB-RJS	981,58	133,22	22,83	726,28	7,957534246575343	415,0262370071973	0,3209917545470498	
2019-07-01	RONCADOR	7-RO-72HPB-RJS	1814,77	260,5	28,02	1016,47	8,039726027397261	410,13487703011896	0,6351569071285535	
2019-08-01	RONCADOR	7-RO-72HPB-RJS	1789,19	259,78	24,67	923,14	8,124657534246577	405,16780195561705	0,641166446953889	
2019-09-01	RONCADOR	7-RO-72HPB-RJS	1580,0	225,27	25,93	599,9	8,209589041095892	400,2874791864058	0,562770537959036	
2019-10-01	RONCADOR	7-RO-72HPB-RJS	1707,11	241,75	29,66	643,77	8,291780821917808	395,6453255635949	0,6110270597930818	
2019-11-01	RONCADOR	7-RO-72HPB-RJS	1740,23	259,42	17,26	664,41	8,376712328767123	390,9299952048461	0,6635970715525801	
2019-12-01	RONCADOR	7-RO-72HPB-RJS	753,59	111,41	8,41	274,08	8,458904109589042	386,4439629930265	0,28829535629726066	
2020-01-01	RONCADOR	7-RO-72HPB-RJS	2219,44	327,74	25,12	806,31	8,543835616438358	381,8863919453851	0,8582133506523878	
2020-02-01	RONCADOR	7-RO-72HPB-RJS	2416,84	328,39	55,85	645,82	8,62876712328767	377,4063470761557	0,8701231511979186	
2020-03-01	RONCADOR	7-RO-72HPB-RJS	2606,25	338,87	75,49	640,53	8,708219178082192	373,283998971444	0,907807462772931	
2020-04-01	RONCADOR	7-RO-72HPB-RJS	2528,08	341,47	60,46	645,44	8,793150684931508	368,9491631793841	0,9255204621076113	
2020-05-01	RONCADOR	7-RO-72HPB-RJS	2506,04	337,79	60,64	638,48	8,875342465753423	364,8233135608887	0,9259002575876312	
